user_id,trip_id
conductor_34421,628_17_40
conductor_34422,628_18_20
conductor_34423,628_18_30
conductor_34424,628_18_40
conductor_34425,628_18_50
conductor_34426,628_19_00
conductor_34427,628_19_10
conductor_34428,628_20_10
conductor_34429,628_20_20
conductor_34430,628_20_30
conductor_34431,628_20_40
conductor_34432,628_21_20
conductor_34433,628_21_30
conductor_34434,628_21_40
conductor_34435,629_06_00
conductor_34436,629_06_20
conductor_34437,629_06_30
conductor_34438,629_07_00
conductor_34439,629_07_10
conductor_34440,629_07_20
conductor_34441,629_07_30
conductor_34442,629_07_40
conductor_34443,629_07_50
conductor_34444,629_08_00
conductor_34445,629_08_20
conductor_34446,629_08_30
conductor_34447,629_08_40
conductor_34448,629_09_00
conductor_34449,629_09_10
conductor_34450,629_09_30
conductor_34451,629_09_40
conductor_34452,629_10_00
conductor_34453,629_10_10
conductor_34454,629_10_30
conductor_34455,629_11_00
conductor_34456,629_11_10
conductor_34457,629_11_20
conductor_34458,629_11_30
conductor_34459,629_11_50
conductor_34460,629_12_20
conductor_34461,629_12_30
conductor_34462,629_13_20
conductor_34463,629_13_30
conductor_34464,629_14_00
conductor_34465,629_14_10
conductor_34466,629_14_20
conductor_34467,629_14_30
conductor_34468,629_14_40
conductor_34469,629_14_50
conductor_34470,629_15_00
conductor_34471,629_15_10
conductor_34472,629_15_20
conductor_34473,629_15_40
conductor_34474,629_15_50
conductor_34475,629_16_00
conductor_34476,629_16_20
conductor_34477,629_16_30
conductor_34478,629_16_40
conductor_34479,629_16_50
conductor_34480,629_17_20
conductor_34481,629_17_30
conductor_34482,629_17_40
conductor_34483,629_17_50
conductor_34484,629_18_00
conductor_34485,629_18_10
conductor_34486,629_18_20
conductor_34487,629_18_30
conductor_34488,629_18_40
conductor_34489,629_19_00
conductor_34490,629_19_10
conductor_34491,629_19_20
conductor_34492,629_19_40
conductor_34493,629_19_50
conductor_34494,629_20_10
conductor_34495,629_20_20
conductor_34496,629_20_40
conductor_34497,629_21_20
conductor_34498,629_21_40
conductor_34499,629_21_50
conductor_34500,62_06_00
conductor_34501,62_06_10
conductor_34502,62_06_30
conductor_34503,62_06_40
conductor_34504,62_06_50
conductor_34505,62_07_00
conductor_34506,62_07_20
conductor_34507,62_07_30
conductor_34508,62_07_40
conductor_34509,62_09_00
conductor_34510,630_06_30
conductor_34511,630_07_10
conductor_34512,630_07_20
conductor_34513,630_07_30
conductor_34514,630_07_40
conductor_34515,630_07_50
conductor_34516,630_08_00
conductor_34517,630_08_10
conductor_34518,630_08_20
conductor_34519,630_08_30
conductor_34520,630_08_50
conductor_34521,630_09_00
conductor_34522,630_09_10
conductor_34523,630_09_20
conductor_34524,630_09_30
conductor_34525,630_09_40
conductor_34526,630_10_00
conductor_34527,630_10_10
conductor_34528,630_10_20
conductor_34529,630_10_40
conductor_34530,630_10_50
conductor_34531,630_11_00
conductor_34532,630_11_10
conductor_34533,630_11_20
conductor_34534,630_11_30
conductor_34535,630_11_40
conductor_34536,630_11_50
conductor_34537,630_12_00
conductor_34538,630_12_10
conductor_34539,630_12_20
conductor_34540,630_12_30
conductor_34541,630_12_40
conductor_34542,630_12_50
conductor_34543,630_13_00
conductor_34544,630_13_10
conductor_34545,630_13_30
conductor_34546,630_13_40
conductor_34547,630_13_50
conductor_34548,630_14_00
conductor_34549,630_14_10
conductor_34550,630_14_20
conductor_34551,630_14_30
conductor_34552,630_14_40
conductor_34553,630_14_50
conductor_34554,630_15_10
conductor_34555,630_15_20
conductor_34556,630_15_30
conductor_34557,630_15_50
conductor_34558,630_16_00
conductor_34559,630_16_10
conductor_34560,630_16_20
conductor_34561,630_16_30
conductor_34562,630_16_40
conductor_34563,630_16_50
conductor_34564,630_17_00
conductor_34565,630_17_10
conductor_34566,630_17_20
conductor_34567,630_17_30
conductor_34568,630_17_40
conductor_34569,630_17_50
conductor_34570,630_18_00
conductor_34571,630_18_10
conductor_34572,630_18_20
conductor_34573,630_18_40
conductor_34574,630_19_00
conductor_34575,630_19_10
conductor_34576,630_19_20
conductor_34577,630_19_30
conductor_34578,630_19_40
conductor_34579,630_19_50
conductor_34580,630_20_00
conductor_34581,630_20_10
conductor_34582,630_20_20
conductor_34583,630_20_30
conductor_34584,630_20_40
conductor_34585,630_20_50
conductor_34586,630_21_00
conductor_34587,630_21_10
conductor_34588,630_21_20
conductor_34589,630_21_30
conductor_34590,630_21_40
conductor_34591,630_21_50
conductor_34592,630_22_00
conductor_34593,631_06_00
conductor_34594,631_06_10
conductor_34595,631_06_20
conductor_34596,631_06_30
conductor_34597,631_06_40
conductor_34598,631_07_00
conductor_34599,631_07_10
conductor_34600,631_07_20
conductor_34601,631_07_30
conductor_34602,631_07_40
conductor_34603,631_07_50
conductor_34604,631_08_00
conductor_34605,631_08_10
conductor_34606,631_08_20
conductor_34607,631_08_30
conductor_34608,631_08_40
conductor_34609,631_08_50
conductor_34610,631_09_00
conductor_34611,631_09_10
conductor_34612,631_09_20
conductor_34613,631_09_30
conductor_34614,631_09_40
conductor_34615,631_09_50
conductor_34616,631_10_00
conductor_34617,631_10_10
conductor_34618,631_10_20
conductor_34619,631_10_30
conductor_34620,631_10_40
conductor_34621,631_10_50
conductor_34622,631_11_00
conductor_34623,631_11_10
conductor_34624,631_11_20
conductor_34625,631_11_30
conductor_34626,631_11_40
conductor_34627,631_11_50
conductor_34628,631_12_00
conductor_34629,631_12_10
conductor_34630,631_12_20
conductor_34631,631_12_30
conductor_34632,631_12_40
conductor_34633,631_12_50
conductor_34634,631_13_00
conductor_34635,631_13_10
conductor_34636,631_13_20
conductor_34637,631_13_30
conductor_34638,631_13_40
conductor_34639,631_13_50
conductor_34640,631_14_00
conductor_34641,631_14_10
conductor_34642,631_14_20
conductor_34643,631_14_30
conductor_34644,631_14_40
conductor_34645,631_14_50
conductor_34646,631_15_00
conductor_34647,631_15_10
conductor_34648,631_15_20
conductor_34649,631_15_30
conductor_34650,631_15_40
conductor_34651,631_15_50
conductor_34652,631_16_00
conductor_34653,631_16_10
conductor_34654,631_16_20
conductor_34655,631_16_30
conductor_34656,631_16_40
conductor_34657,631_16_50
conductor_34658,631_17_00
conductor_34659,631_17_10
conductor_34660,631_17_20
conductor_34661,631_17_30
conductor_34662,631_17_40
conductor_34663,631_17_50
conductor_34664,631_18_00
conductor_34665,631_18_10
conductor_34666,631_18_20
conductor_34667,631_18_30
conductor_34668,631_18_40
conductor_34669,631_18_50
conductor_34670,631_19_00
conductor_34671,631_19_10
conductor_34672,631_19_20
conductor_34673,631_19_30
conductor_34674,631_19_40
conductor_34675,631_19_50
conductor_34676,631_20_00
conductor_34677,631_20_10
conductor_34678,631_20_20
conductor_34679,631_20_30
conductor_34680,631_20_40
conductor_34681,631_20_50
conductor_34682,631_21_00
conductor_34683,631_21_20
conductor_34684,631_21_40
conductor_34685,631_21_50
conductor_34686,632_06_10
conductor_34687,632_06_30
conductor_34688,632_07_00
conductor_34689,632_07_30
conductor_34690,632_07_50
conductor_34691,632_08_00
conductor_34692,632_08_10
conductor_34693,632_08_20
conductor_34694,632_09_40
conductor_34695,632_10_00
conductor_34696,632_10_10
conductor_34697,632_10_20
conductor_34698,632_10_40
conductor_34699,632_10_50
conductor_34700,632_11_00
conductor_34701,632_11_10
conductor_34702,632_11_30
conductor_34703,632_11_40
conductor_34704,632_11_50
conductor_34705,632_12_20
conductor_34706,632_12_40
conductor_34707,632_12_50
conductor_34708,632_13_00
conductor_34709,632_13_10
conductor_34710,632_13_20
conductor_34711,632_13_40
conductor_34712,632_14_30
conductor_34713,632_14_40
conductor_34714,632_15_40
conductor_34715,632_15_50
conductor_34716,632_16_00
conductor_34717,632_16_30
conductor_34718,632_16_40
conductor_34719,632_16_50
conductor_34720,632_17_00
conductor_34721,632_17_10
conductor_34722,632_18_20
conductor_34723,632_18_30
conductor_34724,632_18_50
conductor_34725,632_19_10
conductor_34726,632_19_20
conductor_34727,632_19_50
conductor_34728,632_20_10
conductor_34729,633_06_20
conductor_34730,633_07_00
conductor_34731,633_07_10
conductor_34732,633_07_20
conductor_34733,633_07_30
conductor_34734,633_07_40
conductor_34735,633_07_50
conductor_34736,633_08_00
conductor_34737,633_08_10
conductor_34738,633_08_20
conductor_34739,633_08_30
conductor_34740,633_08_40
conductor_34741,633_08_50
conductor_34742,633_09_00
conductor_34743,633_09_10
conductor_34744,633_09_20
conductor_34745,633_09_30
conductor_34746,633_09_40
conductor_34747,633_09_50
conductor_34748,633_10_00
conductor_34749,633_10_10
conductor_34750,633_10_20
conductor_34751,633_10_30
conductor_34752,633_10_40
conductor_34753,633_10_50
conductor_34754,633_11_00
conductor_34755,633_11_10
conductor_34756,633_11_20
conductor_34757,633_11_30
conductor_34758,633_11_40
conductor_34759,633_11_50
conductor_34760,633_12_00
conductor_34761,633_12_10
conductor_34762,633_12_20
conductor_34763,633_12_30
conductor_34764,633_12_40
conductor_34765,633_12_50
conductor_34766,633_13_00
conductor_34767,633_13_10
conductor_34768,633_13_20
conductor_34769,633_13_30
conductor_34770,633_13_40
conductor_34771,633_13_50
conductor_34772,633_14_00
conductor_34773,633_14_10
conductor_34774,633_14_20
conductor_34775,633_14_30
conductor_34776,633_14_40
conductor_34777,633_14_50
conductor_34778,633_15_20
conductor_34779,633_15_30
conductor_34780,633_15_40
conductor_34781,633_15_50
conductor_34782,633_16_00
conductor_34783,633_16_10
conductor_34784,633_16_20
conductor_34785,633_16_30
conductor_34786,633_16_40
conductor_34787,633_16_50
conductor_34788,633_17_00
conductor_34789,633_17_10
conductor_34790,633_17_20
conductor_34791,633_17_30
conductor_34792,633_17_40
conductor_34793,633_17_50
conductor_34794,633_18_00
conductor_34795,633_18_10
conductor_34796,633_18_20
conductor_34797,633_18_30
conductor_34798,633_18_40
conductor_34799,633_18_50
conductor_34800,633_19_00
conductor_34801,633_19_10
conductor_34802,633_19_20
conductor_34803,633_19_30
conductor_34804,633_19_40
conductor_34805,633_19_50
conductor_34806,633_20_00
conductor_34807,633_20_10
conductor_34808,633_20_20
conductor_34809,633_20_30
conductor_34810,633_20_40
conductor_34811,633_20_50
conductor_34812,633_21_00
conductor_34813,633_21_10
conductor_34814,633_21_20
conductor_34815,633_21_30
conductor_34816,633_21_40
conductor_34817,633_21_50
conductor_34818,634_06_50
conductor_34819,634_07_00
conductor_34820,634_07_20
conductor_34821,634_07_30
conductor_34822,634_07_50
conductor_34823,634_08_20
conductor_34824,634_08_40
conductor_34825,634_08_50
conductor_34826,634_09_00
conductor_34827,634_09_10
conductor_34828,634_09_20
conductor_34829,634_09_30
conductor_34830,634_09_40
conductor_34831,634_09_50
conductor_34832,634_10_00
conductor_34833,634_10_10
conductor_34834,634_10_20
conductor_34835,634_10_30
conductor_34836,634_11_20
conductor_34837,634_11_30
conductor_34838,634_12_00
conductor_34839,634_12_10
conductor_34840,634_14_50
conductor_34841,634_15_00
conductor_34842,634_15_40
conductor_34843,634_15_50
conductor_34844,634_16_00
conductor_34845,634_16_10
conductor_34846,634_16_30
conductor_34847,634_16_40
conductor_34848,634_16_50
conductor_34849,634_17_30
conductor_34850,634_17_40
conductor_34851,634_18_10
conductor_34852,634_18_20
conductor_34853,634_18_30
conductor_34854,634_18_50
conductor_34855,634_19_10
conductor_34856,634_19_20
conductor_34857,634_19_40
conductor_34858,634_19_50
conductor_34859,634_20_00
conductor_34860,634_20_10
conductor_34861,634_20_20
conductor_34862,634_20_30
conductor_34863,634_20_40
conductor_34864,634_20_50
conductor_34865,634_21_10
conductor_34866,634_21_20
conductor_34867,634_21_30
conductor_34868,635_06_00
conductor_34869,635_06_10
conductor_34870,635_07_20
conductor_34871,635_07_50
conductor_34872,635_08_10
conductor_34873,635_08_20
conductor_34874,635_08_50
conductor_34875,635_09_10
conductor_34876,635_09_20
conductor_34877,635_09_40
conductor_34878,635_10_10
conductor_34879,635_10_20
conductor_34880,635_10_40
conductor_34881,635_11_00
conductor_34882,635_11_10
conductor_34883,635_11_20
conductor_34884,635_12_00
conductor_34885,635_12_20
conductor_34886,635_12_30
conductor_34887,635_12_40
conductor_34888,635_12_50
conductor_34889,635_13_00
conductor_34890,635_13_10
conductor_34891,635_13_40
conductor_34892,635_13_50
conductor_34893,635_14_00
conductor_34894,635_14_40
conductor_34895,635_14_50
conductor_34896,635_15_00
conductor_34897,635_15_10
conductor_34898,635_15_30
conductor_34899,635_15_40
conductor_34900,635_15_50
conductor_34901,635_16_00
conductor_34902,635_16_40
conductor_34903,635_17_00
conductor_34904,635_17_30
conductor_34905,635_17_40
conductor_34906,635_17_50
conductor_34907,635_18_00
conductor_34908,635_18_10
conductor_34909,635_18_40
conductor_34910,635_18_50
conductor_34911,635_19_10
conductor_34912,635_19_20
conductor_34913,635_20_00
conductor_34914,635_21_20
conductor_34915,635_21_40
conductor_34916,635_21_50
conductor_34917,636_06_00
conductor_34918,636_06_10
conductor_34919,636_06_20
conductor_34920,636_06_30
conductor_34921,636_06_40
conductor_34922,636_06_50
conductor_34923,637_06_00
conductor_34924,637_06_10
conductor_34925,637_06_20
conductor_34926,637_06_30
conductor_34927,637_06_40
conductor_34928,637_06_50
conductor_34929,637_07_10
conductor_34930,637_07_20
conductor_34931,637_07_30
conductor_34932,637_07_40
conductor_34933,637_07_50
conductor_34934,637_08_00
conductor_34935,637_08_10
conductor_34936,637_08_20
conductor_34937,637_08_30
conductor_34938,637_08_40
conductor_34939,637_08_50
conductor_34940,637_09_00
conductor_34941,637_09_10
conductor_34942,637_09_20
conductor_34943,637_09_30
conductor_34944,638_06_00
conductor_34945,638_06_10
conductor_34946,638_06_20
conductor_34947,638_06_30
conductor_34948,638_06_40
conductor_34949,638_06_50
conductor_34950,638_07_00
conductor_34951,638_07_10
conductor_34952,638_07_20
conductor_34953,638_07_30
conductor_34954,638_07_40
conductor_34955,638_07_50
conductor_34956,638_08_00
conductor_34957,638_08_10
conductor_34958,638_08_20
conductor_34959,638_08_30
conductor_34960,638_08_40
conductor_34961,638_08_50
conductor_34962,638_09_00
conductor_34963,638_09_10
conductor_34964,638_09_20
conductor_34965,638_09_30
conductor_34966,638_09_40
conductor_34967,638_09_50
conductor_34968,638_10_00
conductor_34969,638_10_10
conductor_34970,638_10_20
conductor_34971,638_10_30
conductor_34972,638_10_40
conductor_34973,638_10_50
conductor_34974,638_11_00
conductor_34975,638_11_10
conductor_34976,638_11_20
conductor_34977,638_11_30
conductor_34978,638_11_40
conductor_34979,638_11_50
conductor_34980,638_12_00
conductor_34981,638_12_10
conductor_34982,638_12_20
conductor_34983,638_12_30
conductor_34984,638_12_40
conductor_34985,638_12_50
conductor_34986,638_13_00
conductor_34987,638_13_10
conductor_34988,638_13_20
conductor_34989,638_13_30
conductor_34990,638_13_40
conductor_34991,638_13_50
conductor_34992,638_14_00
conductor_34993,638_14_10
conductor_34994,638_14_20
conductor_34995,638_14_30
conductor_34996,638_14_40
conductor_34997,638_14_50
conductor_34998,638_15_00
conductor_34999,638_15_10
conductor_35000,638_15_20
conductor_35001,638_15_30
conductor_35002,638_15_40
conductor_35003,638_15_50
conductor_35004,638_16_00
conductor_35005,638_16_10
conductor_35006,638_16_20
conductor_35007,638_16_30
conductor_35008,638_16_40
conductor_35009,638_16_50
conductor_35010,638_17_00
conductor_35011,638_17_10
conductor_35012,638_17_20
conductor_35013,638_17_30
conductor_35014,638_17_40
conductor_35015,638_17_50
conductor_35016,638_18_00
conductor_35017,638_18_10
conductor_35018,638_18_20
conductor_35019,638_18_30
conductor_35020,638_18_40
conductor_35021,638_18_50
conductor_35022,638_19_00
conductor_35023,638_19_10
conductor_35024,638_19_20
conductor_35025,638_19_30
conductor_35026,638_19_40
conductor_35027,638_19_50
conductor_35028,638_20_00
conductor_35029,638_20_10
conductor_35030,638_20_20
conductor_35031,638_21_00
conductor_35032,639_19_40
conductor_35033,639_20_00
conductor_35034,639_20_20
conductor_35035,639_20_50
conductor_35036,639_21_00
conductor_35037,639_21_10
conductor_35038,639_21_20
conductor_35039,639_21_30
conductor_35040,639_21_40
conductor_35041,639_21_50
conductor_35042,63_19_50
conductor_35043,63_20_00
conductor_35044,63_20_10
conductor_35045,63_20_20
conductor_35046,63_20_50
conductor_35047,63_21_10
conductor_35048,63_21_20
conductor_35049,63_21_30
conductor_35050,63_21_40
conductor_35051,63_21_50
conductor_35052,640_21_30
conductor_35053,640_21_40
conductor_35054,641_06_00
conductor_35055,641_06_30
conductor_35056,641_06_40
conductor_35057,641_07_30
conductor_35058,641_07_40
conductor_35059,642_06_10
conductor_35060,642_07_10
conductor_35061,642_07_30
conductor_35062,642_07_40
conductor_35063,642_07_50
conductor_35064,642_08_00
conductor_35065,642_08_10
conductor_35066,642_08_50
conductor_35067,642_09_10
conductor_35068,642_09_50
conductor_35069,642_10_10
conductor_35070,642_11_10
conductor_35071,642_11_20
conductor_35072,642_11_30
conductor_35073,642_11_40
conductor_35074,642_11_50
conductor_35075,642_12_20
conductor_35076,642_12_30
conductor_35077,642_14_50
conductor_35078,642_15_00
conductor_35079,642_15_20
conductor_35080,642_15_30
conductor_35081,642_15_50
conductor_35082,642_16_00
conductor_35083,642_16_10
conductor_35084,642_16_20
conductor_35085,642_16_30
conductor_35086,642_16_40
conductor_35087,642_16_50
conductor_35088,642_17_00
conductor_35089,642_17_40
conductor_35090,642_17_50
conductor_35091,642_18_00
conductor_35092,642_18_20
conductor_35093,642_18_30
conductor_35094,642_19_20
conductor_35095,642_19_30
conductor_35096,642_19_40
conductor_35097,642_19_50
conductor_35098,642_20_00
conductor_35099,642_20_10
conductor_35100,642_20_40
conductor_35101,642_20_50
conductor_35102,642_21_10
conductor_35103,642_21_40
conductor_35104,642_21_50
conductor_35105,644_06_00
conductor_35106,644_06_10
conductor_35107,644_06_20
conductor_35108,644_06_30
conductor_35109,644_06_40
conductor_35110,644_06_50
conductor_35111,644_07_00
conductor_35112,644_07_10
conductor_35113,644_07_20
conductor_35114,644_07_30
conductor_35115,644_07_40
conductor_35116,644_08_00
conductor_35117,644_08_10
conductor_35118,646_06_50
conductor_35119,646_07_00
conductor_35120,646_07_10
conductor_35121,646_07_30
conductor_35122,646_08_00
conductor_35123,646_09_00
conductor_35124,646_09_10
conductor_35125,646_10_10
conductor_35126,646_10_30
conductor_35127,646_15_20
conductor_35128,646_15_30
conductor_35129,646_17_00
conductor_35130,646_17_20
conductor_35131,646_17_30
conductor_35132,646_17_50
conductor_35133,646_18_10
conductor_35134,646_18_30
conductor_35135,646_19_00
conductor_35136,646_19_10
conductor_35137,646_20_10
conductor_35138,647_07_10
conductor_35139,647_07_20
conductor_35140,647_07_30
conductor_35141,647_07_40
conductor_35142,647_07_50
conductor_35143,647_08_10
conductor_35144,647_08_20
conductor_35145,647_08_50
conductor_35146,647_09_00
conductor_35147,647_09_20
conductor_35148,647_09_30
conductor_35149,647_09_40
conductor_35150,647_09_50
conductor_35151,647_10_30
conductor_35152,647_10_40
conductor_35153,647_10_50
conductor_35154,647_11_20
conductor_35155,647_11_30
conductor_35156,647_11_40
conductor_35157,647_11_50
conductor_35158,647_12_00
conductor_35159,647_12_10
conductor_35160,647_12_20
conductor_35161,647_12_40
conductor_35162,647_12_50
conductor_35163,647_13_20
conductor_35164,647_13_40
conductor_35165,647_13_50
conductor_35166,647_14_00
conductor_35167,647_14_20
conductor_35168,647_14_30
conductor_35169,647_15_10
conductor_35170,647_15_20
conductor_35171,647_15_30
conductor_35172,647_15_40
conductor_35173,647_15_50
conductor_35174,647_16_00
conductor_35175,647_16_20
conductor_35176,647_16_30
conductor_35177,647_16_50
conductor_35178,647_17_00
conductor_35179,647_17_10
conductor_35180,647_17_20
conductor_35181,647_17_30
conductor_35182,647_17_50
conductor_35183,647_18_00
conductor_35184,647_18_10
conductor_35185,647_18_20
conductor_35186,647_18_30
conductor_35187,647_18_50
conductor_35188,647_19_00
conductor_35189,647_19_10
conductor_35190,647_19_40
conductor_35191,647_19_50
conductor_35192,647_20_10
conductor_35193,647_20_20
conductor_35194,647_20_30
conductor_35195,647_21_10
conductor_35196,647_21_20
conductor_35197,647_21_50
conductor_35198,648_07_00
conductor_35199,648_07_10
conductor_35200,648_07_20
conductor_35201,648_07_30
conductor_35202,648_07_50
conductor_35203,648_08_20
conductor_35204,648_08_30
conductor_35205,648_08_50
conductor_35206,648_09_00
conductor_35207,648_09_30
conductor_35208,648_09_40
conductor_35209,648_09_50
conductor_35210,648_10_00
conductor_35211,648_10_10
conductor_35212,648_10_20
conductor_35213,648_10_30
conductor_35214,648_10_40
conductor_35215,648_10_50
conductor_35216,648_11_00
conductor_35217,648_11_10
conductor_35218,648_11_20
conductor_35219,648_11_30
conductor_35220,648_11_40
conductor_35221,648_11_50
conductor_35222,648_12_00
conductor_35223,648_12_10
conductor_35224,648_12_20
conductor_35225,648_12_30
conductor_35226,648_12_40
conductor_35227,648_12_50
conductor_35228,648_13_00
conductor_35229,648_13_10
conductor_35230,648_13_30
conductor_35231,648_13_40
conductor_35232,648_13_50
conductor_35233,648_14_00
conductor_35234,648_14_10
conductor_35235,648_14_20
conductor_35236,648_14_30
conductor_35237,648_14_40
conductor_35238,648_14_50
conductor_35239,648_15_00
conductor_35240,648_15_10
conductor_35241,648_15_20
conductor_35242,648_15_30
conductor_35243,648_15_40
conductor_35244,648_15_50
conductor_35245,648_16_00
conductor_35246,648_16_10
conductor_35247,648_16_20
conductor_35248,648_16_30
conductor_35249,648_16_40
conductor_35250,648_16_50
conductor_35251,648_17_00
conductor_35252,648_17_10
conductor_35253,648_17_20
conductor_35254,648_17_30
conductor_35255,648_17_40
conductor_35256,648_17_50
conductor_35257,648_18_00
conductor_35258,648_18_10
conductor_35259,648_18_20
conductor_35260,648_18_30
conductor_35261,648_18_40
conductor_35262,648_18_50
conductor_35263,648_19_00
conductor_35264,648_19_10
conductor_35265,648_19_20
conductor_35266,648_19_30
conductor_35267,648_19_40
conductor_35268,648_19_50
conductor_35269,648_20_00
conductor_35270,648_20_10
conductor_35271,648_20_20
conductor_35272,648_20_30
conductor_35273,648_20_40
conductor_35274,648_20_50
conductor_35275,648_21_00
conductor_35276,648_21_20
conductor_35277,648_21_40
conductor_35278,648_21_50
conductor_35279,649_06_00
conductor_35280,649_06_10
conductor_35281,649_06_20
conductor_35282,649_06_30
conductor_35283,649_06_40
conductor_35284,649_06_50
conductor_35285,649_07_00
conductor_35286,649_07_10
conductor_35287,649_07_20
conductor_35288,649_07_30
conductor_35289,649_07_40
conductor_35290,649_07_50
conductor_35291,649_08_00
conductor_35292,649_08_10
conductor_35293,649_08_20
conductor_35294,649_08_30
conductor_35295,649_08_40
conductor_35296,649_08_50
conductor_35297,649_09_00
conductor_35298,649_09_10
conductor_35299,649_09_20
conductor_35300,649_09_30
conductor_35301,649_09_40
conductor_35302,649_09_50
conductor_35303,649_10_00
conductor_35304,649_10_10
conductor_35305,649_10_20
conductor_35306,649_10_30
conductor_35307,649_10_40
conductor_35308,649_10_50
conductor_35309,649_11_00
conductor_35310,649_11_10
conductor_35311,649_11_20
conductor_35312,649_11_30
conductor_35313,649_11_40
conductor_35314,649_11_50
conductor_35315,649_12_00
conductor_35316,649_12_10
conductor_35317,649_12_20
conductor_35318,649_12_30
conductor_35319,649_12_40
conductor_35320,649_12_50
conductor_35321,649_13_00
conductor_35322,649_13_10
conductor_35323,649_13_20
conductor_35324,649_13_30
conductor_35325,649_13_40
conductor_35326,649_13_50
conductor_35327,649_14_00
conductor_35328,649_14_10
conductor_35329,649_14_20
conductor_35330,649_14_30
conductor_35331,649_14_40
conductor_35332,649_14_50
conductor_35333,649_15_00
conductor_35334,649_15_10
conductor_35335,649_15_20
conductor_35336,649_15_30
conductor_35337,649_15_40
conductor_35338,649_15_50
conductor_35339,649_16_00
conductor_35340,649_16_10
conductor_35341,649_16_20
conductor_35342,649_16_30
conductor_35343,649_16_40
conductor_35344,649_16_50
conductor_35345,649_17_00
conductor_35346,649_17_10
conductor_35347,649_17_20
conductor_35348,649_17_30
conductor_35349,649_17_40
conductor_35350,649_17_50
conductor_35351,649_18_00
conductor_35352,649_18_10
conductor_35353,649_18_20
conductor_35354,649_18_30
conductor_35355,649_18_40
conductor_35356,649_18_50
conductor_35357,649_19_00
conductor_35358,649_19_10
conductor_35359,649_19_20
conductor_35360,649_19_30
conductor_35361,649_19_40
conductor_35362,649_19_50
conductor_35363,649_20_00
conductor_35364,649_20_10
conductor_35365,649_20_20
conductor_35366,649_20_30
conductor_35367,649_20_40
conductor_35368,649_20_50
conductor_35369,649_21_00
conductor_35370,649_21_10
conductor_35371,649_21_20
conductor_35372,649_21_30
conductor_35373,649_21_40
conductor_35374,649_21_50
conductor_35375,64_06_00
conductor_35376,64_06_10
conductor_35377,64_06_20
conductor_35378,64_06_30
conductor_35379,64_06_40
conductor_35380,64_06_50
conductor_35381,64_07_10
conductor_35382,64_07_20
conductor_35383,64_07_30
conductor_35384,64_07_40
conductor_35385,64_07_50
conductor_35386,64_08_00
conductor_35387,64_08_10
conductor_35388,64_08_20
conductor_35389,64_08_30
conductor_35390,64_08_40
conductor_35391,64_08_50
conductor_35392,64_09_00
conductor_35393,64_09_10
conductor_35394,64_09_20
conductor_35395,64_09_30
conductor_35396,64_09_40
conductor_35397,64_09_50
conductor_35398,64_10_00
conductor_35399,64_10_10
conductor_35400,64_10_20
conductor_35401,64_10_30
conductor_35402,64_10_40
conductor_35403,64_10_50
conductor_35404,64_11_00
conductor_35405,64_11_10
conductor_35406,64_11_20
conductor_35407,64_11_30
conductor_35408,64_11_40
conductor_35409,64_11_50
conductor_35410,64_12_00
conductor_35411,64_12_10
conductor_35412,64_12_20
conductor_35413,64_12_30
conductor_35414,64_12_40
conductor_35415,64_12_50
conductor_35416,64_13_00
conductor_35417,64_13_10
conductor_35418,64_13_20
conductor_35419,64_13_30
conductor_35420,64_13_40
conductor_35421,64_13_50
conductor_35422,64_14_00
conductor_35423,64_14_10
conductor_35424,64_14_20
conductor_35425,64_14_30
conductor_35426,64_14_40
conductor_35427,64_14_50
conductor_35428,64_15_00
conductor_35429,64_15_10
conductor_35430,64_15_20
conductor_35431,64_15_30
conductor_35432,64_15_40
conductor_35433,64_15_50
conductor_35434,64_16_00
conductor_35435,64_16_10
conductor_35436,64_16_20
conductor_35437,64_16_30
conductor_35438,64_16_40
conductor_35439,64_16_50
conductor_35440,64_17_00
conductor_35441,64_17_10
conductor_35442,64_17_20
conductor_35443,64_17_30
conductor_35444,64_17_40
conductor_35445,64_17_50
conductor_35446,64_18_00
conductor_35447,64_18_10
conductor_35448,64_18_20
conductor_35449,64_18_30
conductor_35450,64_18_40
conductor_35451,64_18_50
conductor_35452,64_19_00
conductor_35453,64_19_10
conductor_35454,64_19_20
conductor_35455,64_19_30
conductor_35456,64_19_40
conductor_35457,64_19_50
conductor_35458,64_20_00
conductor_35459,64_20_10
conductor_35460,64_20_20
conductor_35461,64_20_30
conductor_35462,64_20_40
conductor_35463,64_20_50
conductor_35464,64_21_00
conductor_35465,64_21_10
conductor_35466,64_21_20
conductor_35467,64_21_30
conductor_35468,64_21_50
conductor_35469,650_07_20
conductor_35470,650_07_50
conductor_35471,650_08_20
conductor_35472,650_09_10
conductor_35473,650_09_20
conductor_35474,650_09_30
conductor_35475,650_10_00
conductor_35476,650_10_30
conductor_35477,650_11_10
conductor_35478,650_11_30
conductor_35479,650_11_40
conductor_35480,650_12_50
conductor_35481,650_13_00
conductor_35482,650_13_10
conductor_35483,650_13_50
conductor_35484,650_14_00
conductor_35485,650_14_30
conductor_35486,650_14_40
conductor_35487,650_14_50
conductor_35488,650_15_00
conductor_35489,650_15_10
conductor_35490,650_15_20
conductor_35491,650_15_30
conductor_35492,650_15_40
conductor_35493,650_17_10
conductor_35494,650_17_20
conductor_35495,650_17_30
conductor_35496,650_17_40
